worker_id,date,daily_earnings,tier,day_of_week,zone_demand_factor,seasonal_multiplier,avg_weekly_earnings_4w
W0173,2025-02-03,1469.88,2,0,1.1,1.07,1583.74
W0173,2025-02-04,1696.66,2,1,1.25,1.13,1545.79
W0173,2025-02-05,1520.73,2,2,1.13,1.15,1583.5
W0173,2025-02-06,1483.96,2,3,1.16,1.08,1570.95
W0173,2025-02-07,1175.36,2,4,0.91,1.06,1556.45
W0173,2025-02-08,1375.97,2,5,1.01,1.02,1502.01
W0173,2025-02-09,1626.93,2,6,1.23,0.94,1486.26
W0173,2025-02-10,1221.75,2,0,0.86,1.13,1501.89
W0173,2025-02-11,1037.71,2,1,0.84,1.05,1473.87
W0173,2025-02-12,1250.13,2,2,1.29,0.88,1434.22
W0173,2025-02-13,1194.69,2,3,0.96,1.02,1418.88
W0173,2025-02-14,1240.19,2,4,1.19,0.81,1401.63
W0173,2025-02-15,1165.1,2,5,0.97,0.86,1390.1
W0173,2025-02-16,1307.61,2,6,1.14,0.83,1375.1
W0173,2025-02-17,1267.74,2,0,0.91,1.15,1370.88
W0173,2025-02-18,1193.06,2,1,0.93,1.11,1364.82
W0173,2025-02-19,1395.89,2,2,1.21,0.93,1355.28
W0173,2025-02-20,1109.81,2,3,0.83,1.14,1357.41
W0173,2025-02-21,1499.96,2,4,1.29,0.97,1345.03
W0173,2025-02-22,1330.84,2,5,1.09,0.89,1352.41
W0173,2025-02-23,1225.88,2,6,0.93,0.92,1351.43
W0173,2025-02-24,1236.2,2,0,0.89,1.12,1345.97
W0173,2025-02-25,1524.01,2,1,0.99,1.19,1341.4
W0173,2025-02-26,1261.6,2,2,0.95,1.17,1348.7
W0173,2025-02-27,1281.1,2,3,1.07,0.93,1345.35
W0173,2025-02-28,1663.09,2,4,1.26,1.08,1342.97
W0174,2025-02-01,742.18,0,5,1.0,0.98,705.07
W0174,2025-02-02,654.62,0,6,0.88,1.03,742.18
W0174,2025-02-03,455.88,0,0,0.8,0.81,698.4
W0174,2025-02-04,391.33,0,1,0.96,0.82,617.56
W0174,2025-02-05,711.32,0,2,1.11,0.92,561.0
W0174,2025-02-06,442.25,0,3,0.85,0.89,591.07
W0174,2025-02-07,786.92,0,4,1.28,1.2,566.26
W0174,2025-02-08,682.03,0,5,0.99,1.04,597.79
W0174,2025-02-09,591.02,0,6,0.87,1.12,608.32
W0174,2025-02-10,562.25,0,0,1.14,0.87,606.39
W0174,2025-02-11,510.04,0,1,1.12,0.96,601.98
W0174,2025-02-12,540.45,0,2,0.96,1.17,593.62
W0174,2025-02-13,530.47,0,3,0.93,1.18,589.19
W0174,2025-02-14,573.49,0,4,1.25,1.07,584.67
W0174,2025-02-15,713.76,0,5,0.89,1.16,583.88
W0174,2025-02-16,642.59,0,6,1.28,0.8,592.53
W0174,2025-02-17,742.58,0,0,1.18,1.08,595.66
W0174,2025-02-18,627.28,0,1,0.97,1.15,604.3
W0174,2025-02-19,759.06,0,2,1.27,1.16,605.58
W0174,2025-02-20,725.39,0,3,1.14,1.04,613.66
W0174,2025-02-21,622.06,0,4,1.02,1.16,619.25
W0174,2025-02-22,631.44,0,5,0.82,1.13,619.38
W0174,2025-02-23,559.49,0,6,1.02,0.88,619.93
W0174,2025-02-24,583.95,0,0,0.98,1.1,617.3
W0174,2025-02-25,728.02,0,1,1.14,1.06,615.91
W0174,2025-02-26,507.38,0,2,1.21,0.82,620.39
W0174,2025-02-27,637.39,0,3,1.29,0.92,616.05
W0174,2025-02-28,538.18,0,4,0.95,1.09,616.84
W0175,2025-02-01,661.62,0,5,0.9,1.16,628.54
W0175,2025-02-02,487.17,0,6,0.82,0.89,661.62
W0175,2025-02-03,722.37,0,0,1.11,1.19,574.4
W0175,2025-02-04,567.51,0,1,0.95,1.05,623.72
W0175,2025-02-05,357.58,0,2,0.85,0.89,609.67
W0175,2025-02-06,446.28,0,3,1.11,0.87,559.25
W0175,2025-02-07,553.22,0,4,1.07,0.94,540.42
W0175,2025-02-08,568.24,0,5,1.14,0.94,542.25
W0175,2025-02-09,397.62,0,6,0.99,0.81,545.5
W0175,2025-02-10,370.63,0,0,0.81,0.81,529.07
W0175,2025-02-11,760.33,0,1,1.09,1.18,513.22
W0175,2025-02-12,404.77,0,2,0.84,0.95,535.69
W0175,2025-02-13,529.3,0,3,1.02,0.91,524.78
W0175,2025-02-14,610.42,0,4,1.3,1.0,525.13
W0175,2025-02-15,646.37,0,5,1.15,0.85,531.22
W0175,2025-02-16,760.59,0,6,1.22,0.92,538.9
W0175,2025-02-17,858.35,0,0,1.29,1.14,552.75
W0175,2025-02-18,629.57,0,1,1.03,1.1,570.73
W0175,2025-02-19,653.59,0,2,1.22,0.93,574.0
W0175,2025-02-20,428.3,0,3,0.97,0.8,578.19
W0175,2025-02-21,677.03,0,4,1.05,1.19,570.69
W0175,2025-02-22,609.93,0,5,1.0,0.91,575.76
W0175,2025-02-23,587.26,0,6,0.93,1.03,577.31
W0175,2025-02-24,527.13,0,0,1.19,0.89,577.74
W0175,2025-02-25,472.7,0,1,0.91,0.93,575.63
W0175,2025-02-26,679.07,0,2,1.19,1.03,571.52
W0175,2025-02-27,722.73,0,3,1.12,1.16,575.65
W0175,2025-02-28,518.23,0,4,0.92,1.05,581.1
W0176,2025-02-01,1298.25,1,5,1.28,1.02,1233.34
W0176,2025-02-02,1056.58,1,6,1.24,0.85,1298.25
W0176,2025-02-03,966.79,1,0,1.02,1.12,1177.42
W0176,2025-02-04,984.32,1,1,1.25,0.93,1107.21
W0176,2025-02-05,1220.4,1,2,1.29,1.16,1076.48
W0176,2025-02-06,1116.47,1,3,1.08,1.12,1105.27
W0176,2025-02-07,816.44,1,4,1.07,0.93,1107.14
W0176,2025-02-08,968.4,1,5,0.89,1.09,1065.61
W0176,2025-02-09,937.49,1,6,0.96,0.96,1053.46
W0176,2025-02-10,843.96,1,0,1.2,0.87,1040.57
W0176,2025-02-11,689.33,1,1,0.8,1.08,1020.91
W0176,2025-02-12,693.16,1,2,0.89,0.9,990.77
W0176,2025-02-13,1263.13,1,3,1.29,1.16,965.97
W0176,2025-02-14,878.71,1,4,1.25,0.85,988.82
W0176,2025-02-15,1348.92,1,5,1.2,1.14,980.96
W0176,2025-02-16,942.2,1,6,0.89,1.08,1005.49
W0176,2025-02-17,980.09,1,0,1.12,1.04,1001.53
W0176,2025-02-18,1057.32,1,1,1.25,1.01,1000.27
W0176,2025-02-19,748.31,1,2,0.86,1.03,1003.44
W0176,2025-02-20,700.04,1,3,0.98,0.84,990.01
W0176,2025-02-21,549.84,1,4,0.85,0.84,975.52
W0176,2025-02-22,1024.82,1,5,0.97,1.02,955.25
W0176,2025-02-23,1300.01,1,6,1.24,1.03,958.41
W0176,2025-02-24,923.48,1,0,1.15,0.95,973.26
W0176,2025-02-25,973.3,1,1,1.06,1.08,971.19
W0176,2025-02-26,974.17,1,2,1.26,0.99,971.27
W0176,2025-02-27,1094.95,1,3,1.18,1.08,971.38
W0176,2025-02-28,1125.85,1,4,1.29,1.04,975.96
W0177,2025-02-01,684.83,0,5,0.88,1.16,650.59
W0177,2025-02-02,782.78,0,6,0.97,1.15,684.83
W0177,2025-02-03,797.56,0,0,1.13,1.2,733.8
W0177,2025-02-04,518.66,0,1,1.04,0.8,755.06
W0177,2025-02-05,428.44,0,2,0.89,0.89,695.96
W0177,2025-02-06,849.76,0,3,1.26,1.19,642.45
W0177,2025-02-07,584.71,0,4,0.87,1.18,677.0
W0177,2025-02-08,733.8,0,5,0.94,1.19,663.82
W0177,2025-02-09,895.69,0,6,1.17,1.17,672.57
W0177,2025-02-10,818.73,0,0,1.29,1.18,697.36
W0177,2025-02-11,624.85,0,1,1.09,1.08,709.5
W0177,2025-02-12,630.14,0,2,1.17,1.09,701.8
W0177,2025-02-13,536.56,0,3,0.86,1.05,695.83
W0177,2025-02-14,543.3,0,4,1.16,0.86,683.58
W0177,2025-02-15,599.67,0,5,1.23,0.85,673.56
W0177,2025-02-16,710.94,0,6,1.15,0.84,668.63
W0177,2025-02-17,577.66,0,0,0.9,1.16,671.28
W0177,2025-02-18,579.77,0,1,1.01,1.15,665.77
W0177,2025-02-19,672.16,0,2,1.0,0.96,660.99
W0177,2025-02-20,500.2,0,3,0.83,1.09,661.58
W0177,2025-02-21,656.28,0,4,1.1,1.17,653.51
W0177,2025-02-22,688.9,0,5,1.0,1.03,653.64
W0177,2025-02-23,567.07,0,6,0.91,1.11,655.24
W0177,2025-02-24,369.67,0,0,0.84,1.07,651.41
W0177,2025-02-25,829.58,0,1,1.21,1.19,639.67
W0177,2025-02-26,573.62,0,2,1.23,0.82,647.27
W0177,2025-02-27,753.19,0,3,1.27,1.03,644.44
W0177,2025-02-28,556.16,0,4,1.27,0.81,648.46
W0178,2025-02-01,1538.96,2,5,0.92,1.19,1462.01
W0178,2025-02-02,1255.44,2,6,1.0,0.86,1538.96
W0178,2025-02-03,1734.33,2,0,1.23,1.18,1397.2
W0178,2025-02-04,960.21,2,1,0.83,0.96,1509.58
W0178,2025-02-05,1655.78,2,2,1.24,1.19,1372.24
W0178,2025-02-06,1481.38,2,3,1.0,1.18,1428.94
W0178,2025-02-07,1225.22,2,4,1.24,0.82,1437.68
W0178,2025-02-08,1344.13,2,5,0.88,1.03,1407.33
W0178,2025-02-09,1153.63,2,6,0.98,0.82,1399.43
W0178,2025-02-10,837.4,2,0,0.95,0.81,1372.12
W0178,2025-02-11,1488.7,2,1,1.28,0.96,1318.65
W0178,2025-02-12,1596.86,2,2,1.19,1.09,1334.11
W0178,2025-02-13,1196.26,2,3,1.08,0.94,1356.0
W0178,2025-02-14,993.74,2,4,0.88,0.88,1343.72
W0178,2025-02-15,1638.08,2,5,1.22,0.95,1318.72
W0178,2025-02-16,1626.47,2,6,1.28,0.9,1340.01
W0178,2025-02-17,1578.19,2,0,1.13,1.17,1357.91
W0178,2025-02-18,1086.67,2,1,1.08,0.93,1370.87
W0178,2025-02-19,1089.38,2,2,1.14,0.84,1355.08
W0178,2025-02-20,1214.63,2,3,1.24,0.82,1341.1
W0178,2025-02-21,1593.43,2,4,1.17,1.18,1334.77
W0178,2025-02-22,1210.57,2,5,0.85,1.05,1347.09
W0178,2025-02-23,1740.28,2,6,1.12,1.09,1340.88
W0178,2025-02-24,1171.52,2,0,1.09,0.95,1358.25
W0178,2025-02-25,1149.23,2,1,0.91,1.02,1350.47
W0178,2025-02-26,1544.25,2,2,1.16,1.18,1342.42
W0178,2025-02-27,1206.64,2,3,0.94,0.98,1350.18
W0178,2025-02-28,1260.85,2,4,1.13,0.95,1344.87
W0179,2025-02-01,1204.95,2,5,0.92,0.9,1144.7
W0179,2025-02-02,1347.01,2,6,1.14,0.83,1204.95
W0179,2025-02-03,1246.41,2,0,0.98,1.07,1275.98
W0179,2025-02-04,1408.72,2,1,1.29,0.91,1266.12
W0179,2025-02-05,1579.29,2,2,1.23,1.11,1301.77
W0179,2025-02-06,1416.62,2,3,1.14,1.0,1357.28
W0179,2025-02-07,1363.57,2,4,1.2,0.96,1367.17
W0179,2025-02-08,1962.89,2,5,1.3,1.09,1366.65
W0179,2025-02-09,1683.56,2,6,1.26,0.93,1441.18
W0179,2025-02-10,1544.19,2,0,1.08,1.2,1468.11
W0179,2025-02-11,1059.74,2,1,0.94,0.95,1475.72
W0179,2025-02-12,1244.77,2,2,0.99,1.12,1437.9
W0179,2025-02-13,1441.71,2,3,1.02,1.16,1421.81
W0179,2025-02-14,935.96,2,4,0.94,0.81,1423.34
W0179,2025-02-15,1328.41,2,5,1.15,0.8,1388.53
W0179,2025-02-16,1754.68,2,6,1.27,1.0,1384.52
W0179,2025-02-17,1080.18,2,0,0.89,0.96,1407.66
W0179,2025-02-18,1197.21,2,1,0.99,0.95,1388.39
W0179,2025-02-19,1203.06,2,2,0.95,0.98,1377.77
W0179,2025-02-20,1191.45,2,3,0.81,1.15,1368.58
W0179,2025-02-21,1026.42,2,4,0.94,0.9,1359.72
W0179,2025-02-22,975.81,2,5,0.86,0.87,1343.85
W0179,2025-02-23,1399.14,2,6,1.21,0.82,1327.12
W0179,2025-02-24,1272.03,2,0,0.9,1.12,1330.25
W0179,2025-02-25,1088.78,2,1,0.88,0.97,1327.82
W0179,2025-02-26,1382.13,2,2,1.24,0.89,1318.26
W0179,2025-02-27,1348.73,2,3,1.2,0.98,1320.72
W0179,2025-02-28,1076.44,2,4,1.03,0.84,1321.76
W0180,2025-02-01,867.72,0,5,1.25,1.16,824.33
W0180,2025-02-02,618.23,0,6,1.05,1.01,867.72
W0180,2025-02-03,637.32,0,0,0.88,1.17,742.98
W0180,2025-02-04,695.08,0,1,1.02,1.17,707.76
W0180,2025-02-05,575.78,0,2,1.08,0.93,704.59
W0180,2025-02-06,772.58,0,3,1.13,1.1,678.83
W0180,2025-02-07,512.29,0,4,0.89,1.16,694.45
W0180,2025-02-08,649.38,0,5,0.93,1.07,668.43
W0180,2025-02-09,661.21,0,6,1.05,0.84,666.05
W0180,2025-02-10,725.3,0,0,1.27,1.07,665.51
W0180,2025-02-11,562.48,0,1,1.15,0.96,671.49
W0180,2025-02-12,624.15,0,2,0.87,1.16,661.58
W0180,2025-02-13,413.05,0,3,1.03,0.85,658.46
W0180,2025-02-14,516.24,0,4,1.0,0.88,639.58
W0180,2025-02-15,513.66,0,5,0.8,0.91,630.77
W0180,2025-02-16,565.08,0,6,1.11,0.94,622.96
W0180,2025-02-17,682.47,0,0,1.02,1.01,619.35
W0180,2025-02-18,551.32,0,1,0.96,1.01,623.06
W0180,2025-02-19,625.22,0,2,1.29,0.81,619.07
W0180,2025-02-20,655.97,0,3,1.14,1.09,619.4
W0180,2025-02-21,302.91,0,4,0.83,0.87,621.23
W0180,2025-02-22,588.82,0,5,0.9,0.97,606.07
W0180,2025-02-23,617.69,0,6,0.91,1.03,605.28
W0180,2025-02-24,581.23,0,0,1.0,1.12,605.82
W0180,2025-02-25,639.34,0,1,1.15,1.0,604.8
W0180,2025-02-26,460.83,0,2,0.86,0.95,606.18
W0180,2025-02-27,526.72,0,3,0.97,1.08,600.59
W0180,2025-02-28,551.23,0,4,1.25,0.81,597.85
W0181,2025-02-01,1596.09,2,5,1.12,1.03,1516.29
W0181,2025-02-02,1160.49,2,6,0.86,0.95,1596.09
W0181,2025-02-03,1610.42,2,0,1.21,1.14,1378.29
W0181,2025-02-04,797.83,2,1,0.87,0.86,1455.67
W0181,2025-02-05,1569.43,2,2,1.15,1.13,1291.21
W0181,2025-02-06,1628.44,2,3,1.25,1.04,1346.85
W0181,2025-02-07,1018.04,2,4,0.89,0.91,1393.78
W0181,2025-02-08,1808.41,2,5,1.21,1.11,1340.11
W0181,2025-02-09,1209.16,2,6,0.98,0.85,1398.64
W0181,2025-02-10,968.79,2,0,0.82,0.96,1377.59
W0181,2025-02-11,1472.12,2,1,1.25,1.02,1336.71
W0181,2025-02-12,1203.21,2,2,0.99,1.0,1349.02
W0181,2025-02-13,1737.9,2,3,1.28,1.11,1336.87
W0181,2025-02-14,797.46,2,4,0.9,0.82,1367.72
W0181,2025-02-15,907.82,2,5,0.81,0.85,1326.98
W0181,2025-02-16,1839.06,2,6,1.21,1.02,1299.04
W0181,2025-02-17,1397.94,2,0,1.08,1.02,1332.79
W0181,2025-02-18,1517.45,2,1,1.28,1.0,1336.62
W0181,2025-02-19,1587.01,2,2,1.2,1.05,1346.67
W0181,2025-02-20,1116.21,2,3,1.07,0.9,1359.32
W0181,2025-02-21,1019.48,2,4,1.0,0.88,1347.16
W0181,2025-02-22,1504.6,2,5,0.87,1.19,1331.56
W0181,2025-02-23,2178.55,2,6,1.29,1.19,1339.43
W0181,2025-02-24,883.46,2,0,0.81,0.84,1375.91
W0181,2025-02-25,1224.37,2,1,1.1,0.9,1355.39
W0181,2025-02-26,1557.57,2,2,1.14,1.1,1350.15
W0181,2025-02-27,1263.8,2,3,0.88,1.13,1358.13
W0181,2025-02-28,1160.04,2,4,0.89,1.09,1354.63
W0182,2025-02-01,632.89,0,5,0.98,0.82,601.25
W0182,2025-02-02,481.4,0,6,0.97,0.95,632.89
W0182,2025-02-03,562.54,0,0,0.99,1.13,557.14
W0182,2025-02-04,548.69,0,1,1.23,0.9,558.94
W0182,2025-02-05,622.28,0,2,1.23,0.85,556.38
W0182,2025-02-06,617.76,0,3,1.2,0.91,569.56
W0182,2025-02-07,514.83,0,4,1.21,0.8,577.59
W0182,2025-02-08,602.42,0,5,1.08,0.92,568.63
W0182,2025-02-09,685.61,0,6,1.08,0.86,572.85
W0182,2025-02-10,556.48,0,0,0.89,1.06,585.38
W0182,2025-02-11,473.07,0,1,1.05,0.91,582.49
W0182,2025-02-12,714.74,0,2,1.16,1.06,572.54
W0182,2025-02-13,496.84,0,3,0.99,0.93,584.39
W0182,2025-02-14,541.15,0,4,0.98,0.9,577.66
W0182,2025-02-15,493.68,0,5,0.84,0.87,575.05
W0182,2025-02-16,751.22,0,6,1.29,0.91,569.63
W0182,2025-02-17,675.26,0,0,1.18,1.07,580.97
W0182,2025-02-18,670.47,0,1,1.08,1.07,586.52
W0182,2025-02-19,636.07,0,2,1.09,0.95,591.18
W0182,2025-02-20,560.11,0,3,1.03,1.0,593.55
W0182,2025-02-21,571.28,0,4,1.2,0.82,591.88
W0182,2025-02-22,378.9,0,5,0.81,0.87,590.89
W0182,2025-02-23,586.83,0,6,1.13,0.83,581.26
W0182,2025-02-24,535.15,0,0,1.13,0.86,581.5
W0182,2025-02-25,409.73,0,1,0.84,0.88,579.57
W0182,2025-02-26,801.2,0,2,1.25,1.05,572.78
W0182,2025-02-27,570.46,0,3,1.03,1.03,581.56
W0182,2025-02-28,700.85,0,4,1.28,0.99,581.15
W0183,2025-02-01,1174.0,2,5,0.84,0.97,1115.3
W0183,2025-02-02,1664.51,2,6,1.29,0.87,1174.0
W0183,2025-02-03,1274.58,2,0,0.99,1.11,1419.26
W0183,2025-02-04,1332.29,2,1,1.09,1.01,1371.03
W0183,2025-02-05,1379.64,2,2,1.11,1.06,1361.34
W0183,2025-02-06,1200.37,2,3,1.12,0.88,1365.0
W0183,2025-02-07,1450.66,2,4,1.12,1.03,1337.56
W0183,2025-02-08,1286.61,2,5,0.9,1.04,1353.72
W0183,2025-02-09,1176.8,2,6,0.99,0.92,1345.33
W0183,2025-02-10,1210.14,2,0,1.09,0.93,1326.61
W0183,2025-02-11,985.54,2,1,0.92,0.86,1314.96
W0183,2025-02-12,1008.3,2,2,0.98,0.81,1285.01
W0183,2025-02-13,1297.99,2,3,0.97,1.12,1261.95
W0183,2025-02-14,1545.65,2,4,1.12,1.12,1264.73
W0183,2025-02-15,1121.27,2,5,0.94,0.8,1284.79
W0183,2025-02-16,1443.11,2,6,1.03,0.92,1273.89
W0183,2025-02-17,1399.9,2,0,1.18,1.0,1284.47
W0183,2025-02-18,1189.18,2,1,1.03,0.92,1291.26
W0183,2025-02-19,1509.96,2,2,1.27,0.97,1285.59
W0183,2025-02-20,1554.68,2,3,1.01,1.2,1297.39
W0183,2025-02-21,1074.91,2,4,0.93,0.93,1310.26
W0183,2025-02-22,1194.73,2,5,0.96,0.89,1299.05
W0183,2025-02-23,1412.65,2,6,1.09,0.95,1294.31
W0183,2025-02-24,1040.17,2,0,1.03,0.83,1299.46
W0183,2025-02-25,1491.87,2,1,1.24,1.03,1288.65
W0183,2025-02-26,1155.34,2,2,0.99,0.93,1296.78
W0183,2025-02-27,928.62,2,3,0.82,0.95,1291.34
W0183,2025-02-28,989.18,2,4,0.98,0.84,1277.91
W0184,2025-02-01,648.31,0,5,1.06,0.99,615.89
W0184,2025-02-02,514.69,0,6,0.84,0.93,648.31
W0184,2025-02-03,710.33,0,0,1.06,1.14,581.5
W0184,2025-02-04,502.33,0,1,1.11,0.94,624.44
W0184,2025-02-05,549.69,0,2,0.94,1.06,593.92
W0184,2025-02-06,880.3,0,3,1.18,1.15,585.07
W0184,2025-02-07,656.66,0,4,1.27,0.92,634.28
W0184,2025-02-08,934.96,0,5,1.19,1.12,637.47
W0184,2025-02-09,577.21,0,6,0.86,1.03,674.66
W0184,2025-02-10,860.12,0,0,1.22,1.18,663.83
W0184,2025-02-11,512.54,0,1,0.93,1.03,683.46
W0184,2025-02-12,554.86,0,2,0.93,0.96,667.92
W0184,2025-02-13,530.26,0,3,0.81,1.1,658.5
W0184,2025-02-14,369.35,0,4,0.89,0.89,648.64
W0184,2025-02-15,688.24,0,5,1.1,1.0,628.69
W0184,2025-02-16,534.44,0,6,0.91,1.03,632.66
W0184,2025-02-17,607.25,0,0,1.12,1.15,626.52
W0184,2025-02-18,344.24,0,1,0.85,0.86,625.38
W0184,2025-02-19,848.29,0,2,1.28,1.2,609.77
W0184,2025-02-20,342.96,0,3,0.83,0.87,622.32
W0184,2025-02-21,702.18,0,4,1.23,1.1,608.35
W0184,2025-02-22,743.25,0,5,1.23,0.94,612.82
W0184,2025-02-23,726.1,0,6,1.15,0.97,618.75
W0184,2025-02-24,504.87,0,0,1.19,0.81,623.42
W0184,2025-02-25,321.16,0,1,0.81,0.92,618.48
W0184,2025-02-26,412.43,0,2,0.99,0.83,606.58
W0184,2025-02-27,578.92,0,3,1.16,0.89,599.12
W0184,2025-02-28,794.59,0,4,1.25,1.15,598.37
W0185,2025-02-01,631.47,0,5,0.85,1.11,599.9
W0185,2025-02-02,581.23,0,6,1.0,0.94,631.47
W0185,2025-02-03,472.24,0,0,1.0,0.93,606.35
W0185,2025-02-04,521.77,0,1,1.04,0.8,561.65
W0185,2025-02-05,888.65,0,2,1.27,1.19,551.68
W0185,2025-02-06,446.47,0,3,0.91,0.83,619.07
W0185,2025-02-07,673.93,0,4,1.15,1.02,590.3
W0185,2025-02-08,634.49,0,5,1.0,0.89,602.25
W0185,2025-02-09,848.85,0,6,1.27,1.02,606.28
W0185,2025-02-10,576.08,0,0,0.9,0.96,633.23
W0185,2025-02-11,805.32,0,1,1.27,1.1,627.52
W0185,2025-02-12,493.66,0,2,0.96,0.92,643.68
W0185,2025-02-13,483.11,0,3,0.93,0.88,631.18
W0185,2025-02-14,703.96,0,4,1.13,1.09,619.79
W0185,2025-02-15,673.41,0,5,1.01,1.1,625.8
W0185,2025-02-16,489.45,0,6,1.07,0.81,628.98
W0185,2025-02-17,780.65,0,0,1.25,1.18,620.26
W0185,2025-02-18,617.71,0,1,0.87,1.14,629.69
W0185,2025-02-19,659.94,0,2,0.99,1.03,629.03
W0185,2025-02-20,691.07,0,3,1.13,1.06,630.65
W0185,2025-02-21,682.74,0,4,1.29,0.98,633.67
W0185,2025-02-22,520.17,0,5,0.89,0.82,636.01
W0185,2025-02-23,548.1,0,6,0.96,0.86,630.74
W0185,2025-02-24,341.68,0,0,0.82,0.86,627.15
W0185,2025-02-25,660.81,0,1,1.08,1.18,615.26
W0185,2025-02-26,543.09,0,2,1.02,0.93,617.08
W0185,2025-02-27,815.98,0,3,1.24,1.17,614.23
W0185,2025-02-28,529.61,0,4,1.06,0.86,621.7
W0186,2025-02-01,575.68,0,5,1.2,0.8,546.9
W0186,2025-02-02,530.28,0,6,0.85,0.88,575.68
W0186,2025-02-03,346.82,0,0,0.81,0.88,552.98
W0186,2025-02-04,576.36,0,1,1.17,0.85,484.26
W0186,2025-02-05,702.22,0,2,1.25,1.11,507.28
W0186,2025-02-06,613.08,0,3,1.02,0.97,546.27
W0186,2025-02-07,628.02,0,4,1.19,1.04,557.41
W0186,2025-02-08,720.71,0,5,0.92,1.1,567.49
W0186,2025-02-09,713.61,0,6,1.12,0.88,586.65
W0186,2025-02-10,593.82,0,0,1.17,1.02,600.75
W0186,2025-02-11,514.79,0,1,0.93,1.0,600.06
W0186,2025-02-12,787.64,0,2,1.16,1.18,592.31
W0186,2025-02-13,401.37,0,3,0.87,0.85,608.59
W0186,2025-02-14,748.79,0,4,1.29,1.03,592.65
W0186,2025-02-15,985.83,0,5,1.17,1.2,603.8
W0186,2025-02-16,908.61,0,6,1.28,1.06,629.27
W0186,2025-02-17,338.35,0,0,0.83,0.95,646.73
W0186,2025-02-18,665.91,0,1,1.01,1.13,628.59
W0186,2025-02-19,617.85,0,2,1.13,1.02,630.66
W0186,2025-02-20,539.21,0,3,1.22,0.99,629.99
W0186,2025-02-21,639.42,0,4,1.12,1.0,625.45
W0186,2025-02-22,781.76,0,5,1.11,1.13,626.11
W0186,2025-02-23,498.25,0,6,0.89,0.91,633.19
W0186,2025-02-24,640.71,0,0,1.24,0.98,627.32
W0186,2025-02-25,683.35,0,1,1.19,0.99,627.88
W0186,2025-02-26,655.35,0,2,1.27,0.87,630.1
W0186,2025-02-27,516.88,0,3,0.96,0.82,631.07
W0186,2025-02-28,488.23,0,4,0.97,0.96,626.84
W0187,2025-02-01,765.29,0,5,1.07,1.09,727.03
W0187,2025-02-02,500.38,0,6,0.92,0.9,765.29
W0187,2025-02-03,713.73,0,0,1.09,1.18,632.84
W0187,2025-02-04,527.75,0,1,0.84,1.19,659.8
W0187,2025-02-05,427.01,0,2,0.86,0.98,626.79
W0187,2025-02-06,573.07,0,3,0.97,1.08,586.83
W0187,2025-02-07,593.87,0,4,1.01,1.17,584.54
W0187,2025-02-08,884.15,0,5,1.25,1.16,585.87
W0187,2025-02-09,659.81,0,6,0.82,1.13,623.16
W0187,2025-02-10,446.25,0,0,0.91,0.86,627.23
W0187,2025-02-11,499.3,0,1,0.85,1.19,609.13
W0187,2025-02-12,403.51,0,2,0.89,0.93,599.15
W0187,2025-02-13,726.26,0,3,1.24,1.11,582.84
W0187,2025-02-14,479.66,0,4,0.87,1.0,593.88
W0187,2025-02-15,539.79,0,5,0.99,0.9,585.72
W0187,2025-02-16,583.67,0,6,0.98,0.92,582.66
W0187,2025-02-17,478.16,0,0,0.99,0.95,582.72
W0187,2025-02-18,723.75,0,1,1.1,1.06,576.57
W0187,2025-02-19,617.98,0,2,1.22,0.88,584.74
W0187,2025-02-20,791.55,0,3,1.15,1.13,586.49
W0187,2025-02-21,422.51,0,4,0.9,0.92,596.75
W0187,2025-02-22,831.59,0,5,1.22,0.92,588.45
W0187,2025-02-23,776.46,0,6,1.05,1.04,599.5
W0187,2025-02-24,532.12,0,0,1.2,0.8,607.2
W0187,2025-02-25,590.21,0,1,0.99,1.07,604.07
W0187,2025-02-26,437.27,0,2,0.84,1.11,603.51
W0187,2025-02-27,554.81,0,3,0.96,1.12,597.12
W0187,2025-02-28,562.61,0,4,1.15,0.87,595.55
W0188,2025-02-01,1549.36,2,5,1.01,1.06,1471.89
W0188,2025-02-02,1233.27,2,6,1.01,0.91,1549.36
W0188,2025-02-03,1224.61,2,0,1.05,0.93,1391.32
W0188,2025-02-04,1146.54,2,1,1.08,0.81,1335.75
W0188,2025-02-05,941.02,2,2,0.84,0.96,1288.44
W0188,2025-02-06,1061.87,2,3,1.1,0.81,1218.96
W0188,2025-02-07,1318.57,2,4,0.98,1.09,1192.78
W0188,2025-02-08,1198.15,2,5,0.86,0.93,1210.75
W0188,2025-02-09,1632.68,2,6,1.26,0.96,1209.17
W0188,2025-02-10,1373.01,2,0,1.13,1.03,1256.23
W0188,2025-02-11,948.72,2,1,0.92,0.9,1267.91
W0188,2025-02-12,1089.58,2,2,1.12,0.87,1238.89
W0188,2025-02-13,1228.2,2,3,1.11,0.92,1226.45
W0188,2025-02-14,984.55,2,4,1.02,0.83,1226.58
W0188,2025-02-15,1615.13,2,5,1.13,1.05,1209.3
W0188,2025-02-16,1325.8,2,6,0.9,1.09,1236.35
W0188,2025-02-17,1526.63,2,0,1.07,1.14,1241.94
W0188,2025-02-18,1331.31,2,1,1.23,0.89,1258.69
W0188,2025-02-19,1205.56,2,2,1.23,0.83,1262.72
W0188,2025-02-20,1221.76,2,3,0.88,1.18,1259.71
W0188,2025-02-21,886.13,2,4,0.89,0.83,1257.82
